Date,Amount
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",20751.00
"2019-03-04 00:00:00",38890.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",18157.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",20751.00
"2019-03-04 00:00:00",15563.00
"2019-03-04 00:00:00",18157.00
"2019-03-04 00:00:00",15563.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",41.00
"2019-03-04 00:00:00",10376.00
"2019-03-04 00:00:00",45959.00
"2019-03-04 00:00:00",13146.00
"2019-03-04 00:00:00",15416.00
"2019-03-04 00:00:00",15787.00
"2019-03-04 00:00:00",32630.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",33229.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",13155.00
"2019-03-04 00:00:00",21049.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",15563.00
"2019-03-04 00:00:00",25939.00
"2019-03-04 00:00:00",19719.00
"2019-03-04 00:00:00",15563.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",10351.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",25939.00
"2019-03-04 00:00:00",25939.00
"2019-03-04 00:00:00",31053.00
"2019-03-04 00:00:00",38816.00
"2019-03-04 00:00:00",25786.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",29968.00
"2019-03-04 00:00:00",21347.00
"2019-03-04 00:00:00",10882.00
"2019-03-04 00:00:00",32864.00
"2019-03-04 00:00:00",17980.00
"2019-03-04 00:00:00",10376.00
"2019-03-04 00:00:00",10376.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",36246.00
"2019-03-04 00:00:00",21089.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",15861.00
"2019-03-04 00:00:00",10524.00
"2019-03-04 00:00:00",15712.00
"2019-03-04 00:00:00",21049.00
"2019-03-04 00:00:00",36263.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",46579.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",23005.00
"2019-03-04 00:00:00",36315.00
"2019-03-04 00:00:00",21049.00
"2019-03-04 00:00:00",26125.00
"2019-03-04 00:00:00",10524.00
"2019-03-04 00:00:00",30283.00
"2019-03-04 00:00:00",10574.00
"2019-03-04 00:00:00",20949.00
"2019-03-04 00:00:00",13146.00
"2019-03-05 00:00:00",25939.00
"2019-03-05 00:00:00",13131.00
"2019-03-05 00:00:00",11735.00
"2019-03-05 00:00:00",25914.00
"2019-03-04 00:00:00",4762.00
"2019-03-05 00:00:00",36000.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",31082.00
"2019-03-05 00:00:00",25939.00
"2019-03-05 00:00:00",65487.00
"2019-03-05 00:00:00",0.00
"2019-03-05 00:00:00",20751.00
"2019-03-05 00:00:00",23323.00
"2019-03-05 00:00:00",25902.00
"2019-03-05 00:00:00",20751.00
"2019-03-05 00:00:00",7782.00
"2019-03-05 00:00:00",20949.00
"2019-03-05 00:00:00",21049.00
"2019-03-05 00:00:00",26311.00
"2019-03-05 00:00:00",40406.00
"2019-03-05 00:00:00",0.00
"2019-03-05 00:00:00",0.00
"2019-03-05 00:00:00",0.00
"2019-03-05 00:00:00",123801.00
"2019-03-05 00:00:00",49296.00
"2019-03-05 00:00:00",25914.00
"2019-03-05 00:00:00",0.00
"2019-03-05 00:00:00",12970.00
"2019-03-05 00:00:00",12970.00
"2019-03-05 00:00:00",15563.00
"2019-03-05 00:00:00",20751.00
"2019-03-05 00:00:00",15563.00
"2019-03-04 00:00:00",0.00
"2019-03-04 00:00:00",7782.00
"2019-03-04 00:00:00",26282.00
"2019-03-04 00:00:00",12970.00
"2019-03-04 00:00:00",32804.00
"2019-02-28 00:00:00",1878.00
"2019-03-06 00:00:00",26187.00
"2019-03-06 00:00:00",25939.00
"2019-03-06 00:00:00",15563.00
"2019-03-06 00:00:00",13873.00
"2019-03-06 00:00:00",15563.00
"2019-03-06 00:00:00",15563.00
"2019-03-06 00:00:00",16432.00
"2019-03-06 00:00:00",0.00
"2019-03-06 00:00:00",10524.00
"2019-03-06 00:00:00",18661.00
"2019-03-06 00:00:00",15563.00
"2019-03-06 00:00:00",7782.00
"2019-03-06 00:00:00",20751.00
"2019-03-06 00:00:00",10376.00
"2019-03-06 00:00:00",32804.00
"2019-03-06 00:00:00",0.00
"2019-03-06 00:00:00",0.00
"2019-03-06 00:00:00",31097.00
"2019-03-05 00:00:00",25939.00
"2019-03-07 00:00:00",0.00
"2019-03-07 00:00:00",0.00
"2019-03-06 00:00:00",0.00
"2019-03-06 00:00:00",0.00
"2019-03-06 00:00:00",0.00
"2019-03-06 00:00:00",0.00
"2019-03-07 00:00:00",127093.00
"2019-03-06 00:00:00",26988.00
"2019-03-06 00:00:00",36661.00
"2019-03-06 00:00:00",12970.00
"2019-03-06 00:00:00",20751.00
"2019-03-06 00:00:00",26187.00
"2019-03-06 00:00:00",32986.00
"2019-03-06 00:00:00",31275.00
"2019-03-06 00:00:00",26486.00
"2019-03-06 00:00:00",25914.00
"2019-03-06 00:00:00",25914.00
"2019-03-06 00:00:00",172.00
"2019-03-06 00:00:00",0.00
"2019-03-06 00:00:00",0.00
"2019-03-06 00:00:00",10000.00
"2019-03-06 00:00:00",5141.00
"2019-03-07 00:00:00",15563.00
"2019-03-07 00:00:00",12970.00
"2019-03-07 00:00:00",10376.00
"2019-03-07 00:00:00",41503.00
"2019-03-07 00:00:00",20751.00
"2019-03-07 00:00:00",0.00
"2019-03-07 00:00:00",31275.00
"2019-03-07 00:00:00",10376.00
"2019-03-07 00:00:00",15787.00
"2019-03-07 00:00:00",31086.00
"2019-03-07 00:00:00",13146.00
"2019-03-07 00:00:00",0.00
"2019-03-07 00:00:00",0.00
"2019-03-07 00:00:00",20732.00
"2019-03-07 00:00:00",0.00
"2019-03-07 00:00:00",0.00
"2019-03-07 00:00:00",0.00
"2019-03-07 00:00:00",32864.00
"2019-03-08 00:00:00",1.00
"2019-03-08 00:00:00",12.00
"2019-03-08 00:00:00",0.00
"2019-03-08 00:00:00",0.00
"2019-03-08 00:00:00",33107.00
"2019-03-08 00:00:00",13146.00
"2019-03-08 00:00:00",22258.00
"2019-03-07 00:00:00",31127.00
"2019-03-08 00:00:00",15000.00
"2019-03-09 00:00:00",0.00
"2019-03-11 00:00:00",38909.00
"2019-03-09 00:00:00",31068.00
"2019-03-09 00:00:00",0.00
"2019-03-09 00:00:00",0.00
"2019-03-07 00:00:00",0.00
"2019-03-08 00:00:00",95840.00
"2019-03-11 00:00:00",74603.00
"2019-03-08 00:00:00",15563.00
"2019-03-11 00:00:00",20999.00
"2019-03-08 00:00:00",660908.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",20751.00
"2019-03-08 00:00:00",0.00
"2019-03-11 00:00:00",20751.00
"2019-03-11 00:00:00",12970.00
"2019-03-11 00:00:00",31127.00
"2019-03-11 00:00:00",23568.00
"2019-03-11 00:00:00",26001.00
"2019-03-11 00:00:00",31424.00
"2019-03-11 00:00:00",10574.00
"2019-03-11 00:00:00",32986.00
"2019-03-11 00:00:00",10475.00
"2019-03-11 00:00:00",31038.00
"2019-03-11 00:00:00",15712.00
"2019-03-11 00:00:00",10524.00
"2019-03-11 00:00:00",24277.00
"2019-03-11 00:00:00",21148.00
"2019-03-11 00:00:00",42692.00
"2019-03-11 00:00:00",10549.00
"2019-03-11 00:00:00",21049.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",74050.00
"2019-03-11 00:00:00",10574.00
"2019-03-11 00:00:00",16656.00
"2019-03-11 00:00:00",20949.00
"2019-03-11 00:00:00",18244.00
"2019-03-11 00:00:00",10594.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",15712.00
"2019-03-11 00:00:00",10425.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",20845.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",32864.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",32864.00
"2019-03-11 00:00:00",32622.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",32804.00
"2019-03-11 00:00:00",16432.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",38724.00
"2019-03-11 00:00:00",25939.00
"2019-03-11 00:00:00",31053.00
"2019-03-11 00:00:00",20751.00
"2019-03-11 00:00:00",10376.00
"2019-03-11 00:00:00",15563.00
"2019-03-11 00:00:00",20751.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",10376.00
"2019-03-11 00:00:00",10376.00
"2019-03-11 00:00:00",20751.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",12970.00
"2019-03-11 00:00:00",4769.00
"2019-03-11 00:00:00",0.00
"2019-03-11 00:00:00",31127.00
"2019-03-11 00:00:00",25939.00
"2019-03-11 00:00:00",10376.00
"2019-03-11 00:00:00",38909.00
"2019-03-11 00:00:00",10376.00
"2019-03-11 00:00:00",23345.00
"2019-03-11 00:00:00",15563.00
"2019-03-11 00:00:00",33721.00
"2019-03-11 00:00:00",25939.00
"2019-03-11 00:00:00",20751.00
"2019-03-11 00:00:00",33721.00
"2019-03-11 00:00:00",20751.00
"2019-03-11 00:00:00",39280.00
"2019-03-12 00:00:00",15563.00
"2019-03-12 00:00:00",20751.00
"2019-03-12 00:00:00",10376.00
"2019-03-12 00:00:00",26066.00
"2019-03-12 00:00:00",26436.00
"2019-03-12 00:00:00",0.00
"2019-03-12 00:00:00",25816.00
"2019-03-12 00:00:00",25902.00
"2019-03-12 00:00:00",13146.00
"2019-03-12 00:00:00",15563.00
"2019-03-12 00:00:00",10376.00
"2019-03-12 00:00:00",10376.00
"2019-03-12 00:00:00",24383.00
"2019-03-12 00:00:00",36401.00
"2019-03-12 00:00:00",7856.00
"2019-03-12 00:00:00",13187.00
"2019-03-12 00:00:00",18157.00
"2019-03-13 00:00:00",26000.00
"2019-03-13 00:00:00",0.00
"2019-03-13 00:00:00",0.00
"2019-03-13 00:00:00",10000.00
"2019-03-13 00:00:00",524.00
"2019-03-13 00:00:00",25939.00
"2019-03-06 00:00:00",13920.00
"2019-03-06 00:00:00",15563.00
"2019-03-13 00:00:00",241547.00
"2019-03-13 00:00:00",25939.00
"2019-03-13 00:00:00",12970.00
"2019-03-13 00:00:00",0.00
"2019-03-13 00:00:00",20751.00
"2019-03-13 00:00:00",0.00
"2019-03-13 00:00:00",0.00
"2019-03-13 00:00:00",0.00
"2019-03-13 00:00:00",0.00
"2019-03-13 00:00:00",0.00
"2019-03-13 00:00:00",0.00
"2019-03-13 00:00:00",15563.00
"2019-03-13 00:00:00",10574.00
"2019-03-13 00:00:00",61824.00
"2019-03-13 00:00:00",41503.00
"2019-03-13 00:00:00",45841.00
"2019-03-13 00:00:00",25803.00
"2019-03-14 00:00:00",36315.00
"2019-03-13 00:00:00",0.00
"2019-03-13 00:00:00",26291.00
"2019-03-13 00:00:00",46806.00
"2019-03-13 00:00:00",27705.00
"2019-03-13 00:00:00",20850.00
"2019-03-13 00:00:00",13155.00
"2019-03-13 00:00:00",24976.00
"2019-03-13 00:00:00",33124.00
"2019-03-14 00:00:00",245774.00
"2019-03-14 00:00:00",15741.00
"2019-03-14 00:00:00",10376.00
"2019-03-14 00:00:00",20732.00
"2019-03-14 00:00:00",36488.00
"2019-03-14 00:00:00",15563.00
"2019-03-14 00:00:00",12970.00
"2019-03-14 00:00:00",16432.00
"2019-03-14 00:00:00",0.00
"2019-03-14 00:00:00",51878.00
"2019-03-14 00:00:00",0.00
"2019-03-14 00:00:00",0.00
"2019-03-14 00:00:00",0.00
"2019-03-14 00:00:00",0.00
"2019-03-14 00:00:00",25939.00
"2019-03-15 00:00:00",553.00
"2019-03-13 00:00:00",18418.00
"2019-03-15 00:00:00",10337.00
"2019-03-15 00:00:00",35580.00
"2019-03-15 00:00:00",20653.00
"2019-03-15 00:00:00",29208.00
"2019-03-13 00:00:00",0.00
"2019-03-15 00:00:00",32500.00
"2019-03-15 00:00:00",12970.00
"2019-03-15 00:00:00",0.00
"2019-03-15 00:00:00",15416.00
"2019-03-15 00:00:00",15563.00
"2019-03-15 00:00:00",51878.00
"2019-03-15 00:00:00",0.00
"2019-03-15 00:00:00",10376.00
"2019-03-15 00:00:00",15549.00
"2019-03-15 00:00:00",12970.00
"2019-03-15 00:00:00",32864.00
"2019-03-15 00:00:00",100.00
"2019-03-15 00:00:00",13243.00
"2019-03-15 00:00:00",31068.00
"2019-03-15 00:00:00",24328.00
"2019-03-15 00:00:00",20949.00
"2019-03-15 00:00:00",30831.00
"2019-03-15 00:00:00",19937.00
"2019-03-15 00:00:00",15787.00
"2019-03-15 00:00:00",21638.00
"2019-03-15 00:00:00",26274.00
"2019-03-15 00:00:00",20732.00
"2019-03-15 00:00:00",25939.00
"2019-03-15 00:00:00",0.00
"2019-03-15 00:00:00",48761.00
"2019-03-15 00:00:00",36315.00
"2019-03-15 00:00:00",20751.00
"2019-03-15 00:00:00",20751.00
"2019-03-15 00:00:00",0.00
"2019-03-15 00:00:00",20198.00
"2019-03-15 00:00:00",10376.00
"2019-03-15 00:00:00",18157.00
"2019-03-15 00:00:00",18157.00
"2019-03-15 00:00:00",19719.00
"2019-03-15 00:00:00",20751.00
"2019-03-15 00:00:00",31097.00
"2019-03-15 00:00:00",19646.00
"2019-03-15 00:00:00",45334.00
"2019-03-15 00:00:00",21049.00
"2019-03-15 00:00:00",15712.00
"2019-03-15 00:00:00",43130.00
"2019-03-15 00:00:00",0.00
"2019-03-15 00:00:00",32683.00
"2019-03-15 00:00:00",26253.00
"2019-03-15 00:00:00",13146.00
"2019-03-16 00:00:00",25938.00
"2019-03-16 00:00:00",29208.00
"2019-02-06 00:00:00",0.00
"2019-03-16 00:00:00",15563.00
"2019-03-15 00:00:00",28848.00
"2019-03-16 00:00:00",16432.00
"2019-03-16 00:00:00",18864.00
"2019-03-16 00:00:00",28078.00
"2019-03-16 00:00:00",15563.00
"2019-03-16 00:00:00",12970.00
"2019-03-16 00:00:00",23345.00
"2019-03-16 00:00:00",0.00
"2019-03-16 00:00:00",0.00
"2019-03-16 00:00:00",0.00
"2019-03-16 00:00:00",0.00
"2019-03-16 00:00:00",0.00
"2019-03-16 00:00:00",0.00
"2019-03-16 00:00:00",0.00
"2019-03-16 00:00:00",0.00
"2019-03-16 00:00:00",15000.00
"2019-03-16 00:00:00",0.00
"2019-03-16 00:00:00",0.00
"2019-03-16 00:00:00",0.00
"2019-03-16 00:00:00",0.00
"2019-03-16 00:00:00",25939.00
"2019-03-16 00:00:00",10376.00
"2019-03-16 00:00:00",41503.00
"2019-03-16 00:00:00",41237.00
"2019-03-16 00:00:00",22641.00
"2019-03-06 00:00:00",25939.00
"2019-03-15 00:00:00",31424.00
"2019-03-13 00:00:00",21049.00
"2019-03-13 00:00:00",26424.00
"2019-03-06 00:00:00",40589.00
"2019-02-06 00:00:00",0.00
"2019-03-06 00:00:00",0.00
"2019-03-18 00:00:00",23537.00
"2019-03-18 00:00:00",20000.00
"2019-03-18 00:00:00",36315.00
"2019-03-18 00:00:00",120123.00
"2019-03-18 00:00:00",12393.00
"2019-03-18 00:00:00",31127.00
"2019-03-18 00:00:00",4833.00
"2019-03-18 00:00:00",27277.00
"2019-03-18 00:00:00",12970.00
"2019-03-18 00:00:00",15563.00
"2019-03-18 00:00:00",10376.00
"2019-03-18 00:00:00",32840.00
"2019-03-18 00:00:00",15563.00
"2019-03-18 00:00:00",16432.00
"2019-03-18 00:00:00",13146.00
"2019-03-18 00:00:00",20751.00
"2019-03-18 00:00:00",20751.00
"2019-03-18 00:00:00",15563.00
"2019-03-18 00:00:00",51509.00
"2019-03-18 00:00:00",15563.00
"2019-03-18 00:00:00",46601.00
"2019-03-18 00:00:00",0.00
"2019-03-18 00:00:00",18912.00
"2019-03-18 00:00:00",0.00
"2019-03-18 00:00:00",0.00
"2019-03-18 00:00:00",23568.00
"2019-03-18 00:00:00",20949.00
"2019-03-18 00:00:00",31097.00
"2019-03-18 00:00:00",13292.00
"2019-03-19 00:00:00",7800.00
"2019-03-11 00:00:00",0.00
"2019-03-16 00:00:00",25939.00
"2019-03-19 00:00:00",18359.00
"2019-03-19 00:00:00",0.00
"2019-02-06 00:00:00",0.00
"2019-03-19 00:00:00",32471.00
"2019-03-07 00:00:00",106733.00
"2019-03-19 00:00:00",48963.00
"2019-03-19 00:00:00",25816.00
"2019-03-19 00:00:00",20751.00
"2019-03-19 00:00:00",20751.00
"2019-03-19 00:00:00",0.00
"2019-03-19 00:00:00",23005.00
"2019-03-19 00:00:00",0.00
"2019-03-19 00:00:00",0.00
"2019-03-19 00:00:00",17021.00
"2019-03-19 00:00:00",20456.00
"2019-03-19 00:00:00",22301.00
"2019-03-19 00:00:00",12970.00
"2019-03-19 00:00:00",39379.00
"2019-03-19 00:00:00",31082.00
"2019-03-19 00:00:00",0.00
"2019-03-19 00:00:00",10376.00
"2019-03-19 00:00:00",7782.00
"2019-03-19 00:00:00",38909.00
"2019-03-19 00:00:00",31127.00
"2019-03-20 00:00:00",6500.00
"2019-03-20 00:00:00",14000.00
"2019-03-20 00:00:00",17380.00
"2019-03-20 00:00:00",26311.00
"2019-03-20 00:00:00",33118.00
"2019-03-20 00:00:00",7931.00
"2019-03-20 00:00:00",38872.00
"2019-03-20 00:00:00",7931.00
"2019-03-20 00:00:00",26249.00
"2019-03-20 00:00:00",7782.00
"2019-03-20 00:00:00",0.00
"2019-03-20 00:00:00",41305.00
"2019-03-20 00:00:00",20949.00
"2019-03-20 00:00:00",18505.00
"2019-03-20 00:00:00",36315.00
"2019-03-20 00:00:00",38909.00
"2019-03-20 00:00:00",0.00
"2019-03-20 00:00:00",15563.00
"2019-03-20 00:00:00",25927.00
"2019-03-20 00:00:00",19719.00
"2019-03-20 00:00:00",0.00
"2019-03-20 00:00:00",10376.00
"2019-03-20 00:00:00",25939.00
"2019-03-20 00:00:00",0.00
"2019-03-20 00:00:00",41443.00
"2019-03-20 00:00:00",25890.00
"2019-03-20 00:00:00",25914.00
"2019-03-20 00:00:00",10376.00
"2019-03-20 00:00:00",7819.00
"2019-03-20 00:00:00",15787.00
"2019-03-20 00:00:00",26187.00
"2019-03-20 00:00:00",13093.00
"2019-03-20 00:00:00",36627.00
"2019-03-20 00:00:00",15563.00
"2019-03-20 00:00:00",24757.00
"2019-03-20 00:00:00",10376.00
"2019-03-20 00:00:00",18157.00
"2019-03-20 00:00:00",0.00
"2019-03-20 00:00:00",13131.00
"2019-03-20 00:00:00",0.00
"2019-03-20 00:00:00",25939.00
"2019-03-20 00:00:00",25939.00
"2019-03-20 00:00:00",299420.00
"2019-03-20 00:00:00",0.00
"2019-03-21 00:00:00",20751.00
"2019-03-22 00:00:00",15000.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",216523.00
"2019-03-22 00:00:00",13146.00
"2019-03-22 00:00:00",30000.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",15563.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",12970.00
"2019-03-22 00:00:00",23005.00
"2019-03-22 00:00:00",13146.00
"2019-03-22 00:00:00",20732.00
"2019-03-22 00:00:00",7893.00
"2019-03-22 00:00:00",15712.00
"2019-03-22 00:00:00",26291.00
"2019-03-22 00:00:00",20751.00
"2019-03-22 00:00:00",15549.00
"2019-03-22 00:00:00",10574.00
"2019-03-22 00:00:00",10574.00
"2019-03-22 00:00:00",46797.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",19000.00
"2019-03-22 00:00:00",1000.00
"2019-03-23 00:00:00",10000.00
"2019-03-25 00:00:00",10000.00
"2019-03-25 00:00:00",13146.00
"2019-03-25 00:00:00",10000.00
"2019-03-22 00:00:00",3000.00
"2019-03-23 00:00:00",1.00
"2019-03-25 00:00:00",22988.00
"2019-03-25 00:00:00",20751.00
"2019-03-25 00:00:00",51140.00
"2019-03-25 00:00:00",46026.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",38539.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",28424.00
"2019-03-25 00:00:00",10376.00
"2019-03-25 00:00:00",35593.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",18157.00
"2019-03-25 00:00:00",31097.00
"2019-03-25 00:00:00",15663.00
"2019-03-25 00:00:00",15787.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",45671.00
"2019-03-25 00:00:00",23005.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",25914.00
"2019-03-25 00:00:00",23290.00
"2019-03-25 00:00:00",35255.00
"2019-03-25 00:00:00",55889.00
"2019-03-25 00:00:00",25939.00
"2019-03-25 00:00:00",13146.00
"2019-03-25 00:00:00",31127.00
"2019-03-25 00:00:00",10376.00
"2019-03-25 00:00:00",25914.00
"2019-03-25 00:00:00",15563.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",22258.00
"2019-03-25 00:00:00",15861.00
"2019-03-25 00:00:00",35970.00
"2019-03-25 00:00:00",13911.00
"2019-03-25 00:00:00",15861.00
"2019-03-25 00:00:00",0.00
"2019-03-26 00:00:00",10376.00
"2019-03-26 00:00:00",10000.00
"2019-03-25 00:00:00",10000.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",15541.00
"2019-03-26 00:00:00",32804.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",0.00
"2019-03-25 00:00:00",15563.00
"2019-03-25 00:00:00",36315.00
"2019-03-25 00:00:00",23005.00
"2019-03-26 00:00:00",15861.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",0.00
"2019-03-22 00:00:00",0.00
"2019-03-23 00:00:00",5000.00
"2019-03-23 00:00:00",5000.00
"2019-03-23 00:00:00",3154.00
"2019-03-22 00:00:00",46010.00
"2019-03-22 00:00:00",15787.00
"2019-03-21 00:00:00",2000.00
"2019-03-26 00:00:00",64.00
"2019-03-26 00:00:00",3000.00
"2019-03-26 00:00:00",0.00
"2019-03-26 00:00:00",0.00
"2019-03-25 00:00:00",39093.00
"2019-03-26 00:00:00",0.00
"2019-03-27 00:00:00",41502.00
"2019-03-04 00:00:00",0.00
"2019-03-27 00:00:00",93594.00
"2019-03-22 00:00:00",46797.00
"2019-03-27 00:00:00",15416.00
"2019-03-27 00:00:00",26249.00
"2019-03-28 00:00:00",25939.00
"2019-03-28 00:00:00",50652.00
"2019-03-28 00:00:00",238214.00
"2019-03-28 00:00:00",10524.00
"2019-03-28 00:00:00",16000.00
"2019-03-28 00:00:00",0.00
"2019-03-28 00:00:00",0.00
"2019-03-28 00:00:00",10376.00
"2019-03-28 00:00:00",0.00
"2019-03-27 00:00:00",15712.00
"2019-03-28 00:00:00",20128.00
"2019-03-28 00:00:00",58064.00
"2019-03-28 00:00:00",39336.00
"2019-03-29 00:00:00",6000.00
"2019-03-29 00:00:00",10000.00
"2019-03-29 00:00:00",13146.00
"2019-03-29 00:00:00",10000.00
"2019-03-29 00:00:00",20850.00
"2019-03-29 00:00:00",10000.00
"2019-03-28 00:00:00",0.00
"2019-03-29 00:00:00",0.00
"2019-03-30 00:00:00",40000.00
"2019-03-28 00:00:00",0.00
"2019-03-30 00:00:00",18157.00
"2019-03-30 00:00:00",0.00
"2019-03-30 00:00:00",0.00
"2019-03-30 00:00:00",95000.00
"2019-03-30 00:00:00",11000.00
"2019-03-30 00:00:00",3001.00
"2019-03-30 00:00:00",9000.00
"2019-03-31 00:00:00",4944.00
"2019-03-30 00:00:00",25939.00
"2019-03-30 00:00:00",442884.00
"2019-03-30 00:00:00",0.00
"2019-03-30 00:00:00",0.00
"2019-03-30 00:00:00",258383.00
"2019-03-30 00:00:00",6500.00
"2019-03-30 00:00:00",15563.00
"2019-03-30 00:00:00",10376.00
"2019-03-30 00:00:00",39.00
"2019-03-30 00:00:00",0.00
"2019-03-30 00:00:00",0.00
"2019-03-30 00:00:00",25939.00
"2019-03-29 00:00:00",25939.00
"2019-03-28 00:00:00",0.00
"2019-04-01 00:00:00",4779.00
"2019-04-01 00:00:00",1880.00
"2019-04-01 00:00:00",4801.00
"2019-04-01 00:00:00",4644.00
"2019-04-01 00:00:00",1880.00
"2019-04-01 00:00:00",6192.00
"2019-04-01 00:00:00",20000.00
"2019-03-31 00:00:00",1880.00
"2019-03-12 00:00:00",20000.00
"2019-04-02 00:00:00",1880.00
"2019-04-02 00:00:00",1880.00
"2019-04-02 00:00:00",1879.00
"2019-04-02 00:00:00",1880.00
"2019-04-02 00:00:00",6192.00
"2019-04-02 00:00:00",3418.00
"2019-04-02 00:00:00",20751.00
"2019-04-02 00:00:00",11560.00
"2019-04-02 00:00:00",10574.00
"2019-04-02 00:00:00",13146.00
"2019-04-02 00:00:00",13155.00
"2019-04-02 00:00:00",19573.00
"2019-04-02 00:00:00",33351.00
"2019-04-02 00:00:00",32864.00
"2019-04-03 00:00:00",1869.00
"2019-04-03 00:00:00",1110.00
"2019-04-02 00:00:00",0.00
"2019-04-02 00:00:00",31082.00
"2019-04-02 00:00:00",15563.00
"2019-04-03 00:00:00",21000.00
"2019-04-03 00:00:00",15563.00
"2019-04-03 00:00:00",10000.00
"2019-04-03 00:00:00",25914.00
"2019-03-30 00:00:00",0.00
"2019-04-03 00:00:00",25939.00
"2019-04-03 00:00:00",33107.00
"2019-04-03 00:00:00",15712.00
"2019-04-03 00:00:00",49278.00
"2019-04-03 00:00:00",13146.00
"2019-04-03 00:00:00",15416.00
"2019-04-03 00:00:00",15563.00
"2019-04-03 00:00:00",10376.00
"2019-04-03 00:00:00",25939.00
"2019-04-03 00:00:00",10376.00
"2019-04-03 00:00:00",19719.00
"2019-04-03 00:00:00",15563.00
"2019-04-03 00:00:00",25939.00
"2019-04-03 00:00:00",10524.00
"2019-04-03 00:00:00",31201.00
"2019-04-03 00:00:00",32630.00
"2019-04-03 00:00:00",0.00
"2019-04-03 00:00:00",21049.00
"2019-04-03 00:00:00",20949.00
"2019-04-03 00:00:00",0.00
"2019-04-03 00:00:00",15861.00
"2019-04-03 00:00:00",18461.00
"2019-04-03 00:00:00",0.00
"2019-04-03 00:00:00",0.00
"2019-04-03 00:00:00",36246.00
"2019-04-03 00:00:00",15563.00
"2019-04-03 00:00:00",20751.00
"2019-04-03 00:00:00",0.00
"2019-04-03 00:00:00",25939.00
"2019-04-03 00:00:00",32864.00
"2019-04-03 00:00:00",26187.00
"2019-04-03 00:00:00",34776.00
"2019-04-03 00:00:00",0.00
"2019-04-03 00:00:00",0.00
"2019-04-03 00:00:00",31097.00
"2019-04-03 00:00:00",45118.00
"2019-04-02 00:00:00",15563.00
